return_id,order_id,return_reason,return_date
R0008983,O00164762,Size Issue,2025-11-04
R0008984,O00164763,Damaged Item,2025-11-23
R0008985,O00164767,Changed Mind,2025-06-06
R0008986,O00164771,Late Delivery,2026-01-24
R0008987,O00164775,Changed Mind,2025-12-31
R0008988,O00164776,Quality Issue,2023-12-07
R0008989,O00164780,Damaged Item,2025-12-21
R0008990,O00164817,Wrong Item,2024-07-09
R0008991,O00164855,Wrong Item,2023-11-23
R0008992,O00164865,Damaged Item,2023-12-06
R0008993,O00164885,Damaged Item,2025-08-21
R0008994,O00164895,Size Issue,2025-08-16
R0008995,O00164914,Quality Issue,2025-05-17
R0008996,O00164920,Late Delivery,2025-10-24
R0008997,O00164927,Late Delivery,2024-06-26
R0008998,O00164928,Changed Mind,2024-07-25
R0008999,O00164968,Wrong Item,2025-03-13
R0009000,O00164975,Damaged Item,2024-11-23
R0009001,O00164976,Wrong Item,2025-08-03
R0009002,O00165000,Damaged Item,2024-12-09
R0009003,O00165015,Damaged Item,2024-12-05
R0009004,O00165022,Changed Mind,2025-07-14
R0009005,O00165045,Size Issue,2025-12-27
R0009006,O00165060,Size Issue,2025-06-25
R0009007,O00165062,Quality Issue,2025-07-25
R0009008,O00165077,Damaged Item,2024-10-25
R0009009,O00165082,Changed Mind,2023-12-19
R0009010,O00165096,Wrong Item,2025-04-25
R0009011,O00165097,Size Issue,2025-06-02
R0009012,O00165100,Late Delivery,2025-10-30
R0009013,O00165131,Quality Issue,2024-10-31
R0009014,O00165197,Late Delivery,2025-08-30
R0009015,O00165200,Size Issue,2025-05-03
R0009016,O00165215,Damaged Item,2025-09-25
R0009017,O00165229,Wrong Item,2025-11-17
R0009018,O00165231,Size Issue,2025-11-28
R0009019,O00165233,Damaged Item,2025-12-09
R0009020,O00165264,Size Issue,2025-12-30
R0009021,O00165296,Quality Issue,2025-09-21
R0009022,O00165299,Size Issue,2026-01-11
R0009023,O00165307,Wrong Item,2025-07-09
R0009024,O00165372,Wrong Item,2023-08-15
R0009025,O00165378,Wrong Item,2024-08-10
R0009026,O00165388,Quality Issue,2024-02-22
R0009027,O00165415,Size Issue,2025-08-03
R0009028,O00165433,Changed Mind,2025-10-18
R0009029,O00165448,Changed Mind,2025-12-04
R0009030,O00165468,Damaged Item,2025-11-21
R0009031,O00165486,Late Delivery,2025-06-11
R0009032,O00165516,Wrong Item,2025-11-30
R0009033,O00165527,Late Delivery,2025-09-15
R0009034,O00165533,Wrong Item,2023-10-28
R0009035,O00165552,Changed Mind,2025-06-25
R0009036,O00165554,Size Issue,2025-11-22
R0009037,O00165562,Quality Issue,2025-07-10
R0009038,O00165619,Changed Mind,2024-05-29
R0009039,O00165675,Damaged Item,2025-12-23
R0009040,O00165682,Quality Issue,2024-09-02
R0009041,O00165683,Quality Issue,2025-05-05
R0009042,O00165726,Quality Issue,2024-11-17
R0009043,O00165744,Quality Issue,2025-09-18
R0009044,O00165763,Damaged Item,2025-06-01
R0009045,O00165780,Size Issue,2025-10-18
R0009046,O00165806,Quality Issue,2025-04-23
R0009047,O00165820,Damaged Item,2025-10-05
R0009048,O00165827,Changed Mind,2025-06-04
R0009049,O00165850,Changed Mind,2025-02-02
R0009050,O00165881,Late Delivery,2024-12-20
R0009051,O00165887,Size Issue,2024-06-04
R0009052,O00165892,Quality Issue,2026-01-16
R0009053,O00165923,Changed Mind,2025-11-27
R0009054,O00165939,Changed Mind,2024-11-02
R0009055,O00165953,Late Delivery,2023-11-19
R0009056,O00165984,Quality Issue,2024-06-20
R0009057,O00165998,Size Issue,2025-12-03
R0009058,O00166012,Changed Mind,2024-08-24
R0009059,O00166084,Late Delivery,2025-03-16
R0009060,O00166096,Damaged Item,2025-05-12
R0009061,O00166108,Late Delivery,2025-04-20
R0009062,O00166135,Changed Mind,2024-07-24
R0009063,O00166136,Quality Issue,2025-06-08
R0009064,O00166161,Damaged Item,2025-03-15
R0009065,O00166164,Late Delivery,2025-11-09
R0009066,O00166167,Late Delivery,2024-01-10
R0009067,O00166185,Wrong Item,2024-07-29
R0009068,O00166204,Changed Mind,2024-12-29
R0009069,O00166266,Late Delivery,2025-05-19
R0009070,O00166280,Damaged Item,2024-09-04
R0009071,O00166306,Size Issue,2024-01-19
R0009072,O00166367,Size Issue,2025-12-29
R0009073,O00166421,Quality Issue,2025-10-11
R0009074,O00166424,Wrong Item,2026-01-26
R0009075,O00166435,Changed Mind,2024-09-10
R0009076,O00166439,Size Issue,2025-12-09
R0009077,O00166444,Quality Issue,2025-10-17
R0009078,O00166449,Changed Mind,2025-09-01
R0009079,O00166456,Wrong Item,2025-04-19
R0009080,O00166472,Wrong Item,2024-07-21
R0009081,O00166536,Quality Issue,2024-08-20
R0009082,O00166544,Size Issue,2025-12-10
R0009083,O00166549,Size Issue,2025-04-12
R0009084,O00166567,Wrong Item,2025-07-05
R0009085,O00166570,Damaged Item,2025-08-27
R0009086,O00166586,Late Delivery,2025-05-16
R0009087,O00166597,Changed Mind,2023-04-26
R0009088,O00166598,Damaged Item,2023-05-02
R0009089,O00166599,Size Issue,2023-07-07
R0009090,O00166602,Damaged Item,2023-12-11
R0009091,O00166631,Size Issue,2023-09-16
R0009092,O00166634,Late Delivery,2025-07-09
R0009093,O00166654,Changed Mind,2024-06-02
R0009094,O00166667,Wrong Item,2025-05-18
R0009095,O00166699,Late Delivery,2026-01-11
R0009096,O00166719,Changed Mind,2026-01-16
R0009097,O00166758,Size Issue,2024-03-18
R0009098,O00166760,Size Issue,2024-06-27
R0009099,O00166772,Quality Issue,2025-09-10
R0009100,O00166815,Quality Issue,2025-07-13
R0009101,O00166822,Size Issue,2025-10-15
R0009102,O00166876,Damaged Item,2025-11-29
R0009103,O00166903,Changed Mind,2024-08-17
R0009104,O00166904,Wrong Item,2024-08-24
R0009105,O00166910,Late Delivery,2026-01-05
R0009106,O00166915,Quality Issue,2025-02-20
R0009107,O00166925,Damaged Item,2024-12-18
R0009108,O00166947,Quality Issue,2025-03-16
R0009109,O00166953,Quality Issue,2023-06-01
R0009110,O00166963,Changed Mind,2025-09-10
R0009111,O00166989,Damaged Item,2023-05-04
R0009112,O00167066,Wrong Item,2024-11-18
R0009113,O00167068,Late Delivery,2025-07-11
R0009114,O00167071,Size Issue,2025-12-30
R0009115,O00167080,Wrong Item,2025-04-13
R0009116,O00167170,Size Issue,2025-12-25
R0009117,O00167193,Size Issue,2026-01-18
R0009118,O00167200,Quality Issue,2025-12-29
R0009119,O00167207,Size Issue,2026-01-09
R0009120,O00167214,Quality Issue,2025-01-27
R0009121,O00167221,Quality Issue,2023-12-17
R0009122,O00167235,Late Delivery,2025-11-05
R0009123,O00167271,Size Issue,2024-08-23
R0009124,O00167288,Size Issue,2025-06-25
R0009125,O00167289,Late Delivery,2025-09-20
R0009126,O00167290,Late Delivery,2025-11-30
R0009127,O00167299,Late Delivery,2025-02-25
R0009128,O00167372,Late Delivery,2026-01-13
R0009129,O00167383,Damaged Item,2026-01-05
R0009130,O00167387,Late Delivery,2025-06-26
R0009131,O00167417,Wrong Item,2025-05-18
R0009132,O00167442,Quality Issue,2025-05-25
R0009133,O00167449,Quality Issue,2026-01-30
R0009134,O00167465,Changed Mind,2025-11-20
R0009135,O00167495,Quality Issue,2024-06-09
R0009136,O00167501,Late Delivery,2023-10-10
R0009137,O00167502,Quality Issue,2024-08-08
R0009138,O00167518,Damaged Item,2023-12-05
R0009139,O00167557,Quality Issue,2025-12-27
R0009140,O00167589,Late Delivery,2025-12-10
R0009141,O00167591,Wrong Item,2023-04-30
R0009142,O00167592,Quality Issue,2023-10-27
R0009143,O00167604,Quality Issue,2026-01-24
R0009144,O00167613,Quality Issue,2025-09-27
R0009145,O00167624,Damaged Item,2025-06-01
R0009146,O00167625,Size Issue,2025-06-15
R0009147,O00167634,Damaged Item,2026-01-05
R0009148,O00167642,Late Delivery,2025-05-28
R0009149,O00167659,Wrong Item,2025-11-03
R0009150,O00167672,Changed Mind,2026-01-25
R0009151,O00167673,Size Issue,2023-03-07
R0009152,O00167693,Late Delivery,2025-04-09
R0009153,O00167702,Size Issue,2025-07-06
R0009154,O00167749,Quality Issue,2025-03-30
R0009155,O00167759,Size Issue,2024-08-09
R0009156,O00167765,Quality Issue,2025-12-06
R0009157,O00167801,Damaged Item,2025-05-02
R0009158,O00167820,Quality Issue,2025-10-19
R0009159,O00167836,Quality Issue,2025-10-06
R0009160,O00167848,Size Issue,2025-09-29
R0009161,O00167865,Wrong Item,2025-11-11
R0009162,O00167887,Size Issue,2024-03-16
R0009163,O00167910,Changed Mind,2024-04-28
R0009164,O00167919,Wrong Item,2025-06-26
R0009165,O00167940,Size Issue,2025-05-04
R0009166,O00167955,Damaged Item,2024-10-14
R0009167,O00167969,Wrong Item,2024-10-22
R0009168,O00168002,Size Issue,2025-08-08
R0009169,O00168025,Quality Issue,2026-01-05
R0009170,O00168036,Quality Issue,2025-12-09
R0009171,O00168069,Late Delivery,2025-03-31
R0009172,O00168087,Size Issue,2025-03-26
R0009173,O00168124,Damaged Item,2025-06-05
R0009174,O00168143,Size Issue,2025-12-19
R0009175,O00168153,Damaged Item,2025-02-15
R0009176,O00168161,Quality Issue,2023-09-18
R0009177,O00168254,Quality Issue,2025-01-02
R0009178,O00168258,Quality Issue,2025-12-24
R0009179,O00168277,Size Issue,2025-12-05
R0009180,O00168294,Wrong Item,2024-04-02
R0009181,O00168305,Changed Mind,2023-09-06
R0009182,O00168311,Quality Issue,2024-06-14
R0009183,O00168317,Wrong Item,2025-10-04
R0009184,O00168318,Changed Mind,2025-11-20
R0009185,O00168331,Quality Issue,2025-07-28
R0009186,O00168384,Changed Mind,2023-03-10
R0009187,O00168385,Wrong Item,2024-09-07
R0009188,O00168458,Changed Mind,2025-07-21
R0009189,O00168470,Quality Issue,2024-07-14
R0009190,O00168490,Damaged Item,2025-09-09
R0009191,O00168506,Quality Issue,2025-11-23
R0009192,O00168515,Late Delivery,2025-12-16
R0009193,O00168589,Damaged Item,2023-12-01
R0009194,O00168632,Size Issue,2023-04-26
R0009195,O00168677,Late Delivery,2025-06-02
R0009196,O00168678,Late Delivery,2025-09-28
R0009197,O00168719,Late Delivery,2024-12-26
R0009198,O00168730,Size Issue,2025-06-26
R0009199,O00168790,Changed Mind,2024-07-27
R0009200,O00168814,Late Delivery,2025-11-27
R0009201,O00168827,Size Issue,2025-04-10
R0009202,O00168828,Quality Issue,2025-12-24
R0009203,O00168836,Quality Issue,2024-11-14
R0009204,O00168861,Quality Issue,2024-08-28
R0009205,O00168864,Quality Issue,2025-09-03
R0009206,O00168876,Damaged Item,2025-10-08
R0009207,O00168890,Damaged Item,2025-10-04
R0009208,O00168891,Late Delivery,2025-10-24
R0009209,O00168893,Wrong Item,2025-11-03
R0009210,O00168894,Changed Mind,2025-12-07
R0009211,O00168898,Wrong Item,2025-10-14
R0009212,O00168899,Late Delivery,2025-12-17
R0009213,O00168900,Damaged Item,2025-12-05
R0009214,O00168935,Late Delivery,2024-04-25
R0009215,O00168996,Wrong Item,2025-11-26
R0009216,O00169000,Size Issue,2025-12-31
R0009217,O00169016,Damaged Item,2023-08-18
R0009218,O00169022,Quality Issue,2024-08-20
R0009219,O00169023,Damaged Item,2024-11-10
R0009220,O00169026,Quality Issue,2025-04-17
R0009221,O00169039,Damaged Item,2025-10-15
R0009222,O00169047,Damaged Item,2025-05-15
R0009223,O00169049,Late Delivery,2025-07-06
R0009224,O00169050,Size Issue,2025-11-06
R0009225,O00169056,Size Issue,2026-01-25
R0009226,O00169070,Damaged Item,2025-08-26
R0009227,O00169088,Changed Mind,2024-09-05
R0009228,O00169130,Late Delivery,2026-01-04
R0009229,O00169140,Quality Issue,2025-08-27
R0009230,O00169163,Quality Issue,2024-11-09
R0009231,O00169170,Wrong Item,2025-09-14
R0009232,O00169171,Wrong Item,2025-09-19
R0009233,O00169196,Wrong Item,2025-09-22
R0009234,O00169223,Quality Issue,2025-12-22
R0009235,O00169225,Damaged Item,2026-01-04
R0009236,O00169238,Changed Mind,2025-12-11
R0009237,O00169247,Changed Mind,2024-10-09
R0009238,O00169255,Wrong Item,2024-10-16
R0009239,O00169270,Late Delivery,2025-06-15
R0009240,O00169294,Wrong Item,2023-06-21
R0009241,O00169300,Late Delivery,2025-02-18
R0009242,O00169301,Damaged Item,2025-07-03
R0009243,O00169302,Late Delivery,2025-11-01
R0009244,O00169309,Changed Mind,2024-07-23
R0009245,O00169315,Wrong Item,2025-09-28
R0009246,O00169321,Quality Issue,2025-11-03
R0009247,O00169331,Damaged Item,2025-10-16
R0009248,O00169338,Wrong Item,2024-06-08
R0009249,O00169363,Wrong Item,2025-08-13
R0009250,O00169366,Size Issue,2025-12-26
R0009251,O00169395,Damaged Item,2025-12-01
R0009252,O00169427,Damaged Item,2024-06-07
R0009253,O00169442,Quality Issue,2025-03-31
R0009254,O00169456,Size Issue,2025-07-27
R0009255,O00169467,Changed Mind,2025-11-05
R0009256,O00169469,Damaged Item,2025-12-30
R0009257,O00169475,Damaged Item,2025-07-22
R0009258,O00169482,Size Issue,2026-01-10
R0009259,O00169497,Damaged Item,2026-01-13
R0009260,O00169527,Quality Issue,2025-01-16
R0009261,O00169573,Quality Issue,2026-01-04
R0009262,O00169574,Wrong Item,2025-12-28
R0009263,O00169580,Late Delivery,2026-01-12
R0009264,O00169590,Wrong Item,2025-11-19
R0009265,O00169594,Size Issue,2025-12-03
R0009266,O00169602,Wrong Item,2025-10-24
R0009267,O00169649,Damaged Item,2024-08-02
R0009268,O00169653,Late Delivery,2025-06-04
R0009269,O00169758,Size Issue,2025-10-01
R0009270,O00169811,Late Delivery,2025-08-11
R0009271,O00169814,Wrong Item,2025-10-23
R0009272,O00169821,Late Delivery,2025-12-28
R0009273,O00169875,Damaged Item,2025-10-30
R0009274,O00169884,Wrong Item,2024-12-29
R0009275,O00169901,Size Issue,2025-11-09
R0009276,O00169903,Size Issue,2025-12-12
R0009277,O00169915,Changed Mind,2026-01-11
R0009278,O00169922,Size Issue,2025-05-28
R0009279,O00169930,Wrong Item,2024-02-18
R0009280,O00169939,Size Issue,2025-09-23
R0009281,O00169977,Late Delivery,2025-12-27
R0009282,O00169979,Late Delivery,2026-01-07
R0009283,O00169983,Late Delivery,2025-10-08
R0009284,O00169987,Wrong Item,2026-01-16
R0009285,O00170002,Changed Mind,2024-08-14
R0009286,O00170018,Quality Issue,2023-08-09
R0009287,O00170040,Wrong Item,2024-06-23
R0009288,O00170049,Wrong Item,2025-02-21
R0009289,O00170073,Damaged Item,2024-11-04
R0009290,O00170147,Late Delivery,2025-10-17
R0009291,O00170152,Wrong Item,2023-05-18
R0009292,O00170163,Late Delivery,2024-01-05
R0009293,O00170223,Late Delivery,2025-08-28
R0009294,O00170229,Changed Mind,2025-11-12
R0009295,O00170246,Wrong Item,2023-11-01
R0009296,O00170250,Quality Issue,2024-11-21
R0009297,O00170264,Damaged Item,2026-01-05
R0009298,O00170294,Damaged Item,2023-09-03
R0009299,O00170295,Damaged Item,2025-01-11
R0009300,O00170326,Late Delivery,2025-04-23
R0009301,O00170327,Size Issue,2025-06-30
R0009302,O00170328,Damaged Item,2025-09-05
R0009303,O00170335,Size Issue,2025-04-28
R0009304,O00170359,Wrong Item,2025-02-09
R0009305,O00170367,Changed Mind,2024-05-14
R0009306,O00170369,Late Delivery,2024-06-15
R0009307,O00170377,Wrong Item,2025-07-31
R0009308,O00170388,Changed Mind,2025-09-16
R0009309,O00170395,Changed Mind,2025-09-02
R0009310,O00170432,Wrong Item,2024-07-20
R0009311,O00170437,Wrong Item,2025-05-06
R0009312,O00170443,Changed Mind,2025-11-16
R0009313,O00170455,Size Issue,2026-01-13
R0009314,O00170472,Late Delivery,2025-11-19
R0009315,O00170516,Late Delivery,2025-12-24
R0009316,O00170519,Wrong Item,2026-01-10
R0009317,O00170530,Damaged Item,2023-11-11
R0009318,O00170534,Damaged Item,2024-06-12
R0009319,O00170576,Changed Mind,2025-10-29
R0009320,O00170579,Late Delivery,2024-08-30
R0009321,O00170613,Damaged Item,2025-08-18
R0009322,O00170618,Size Issue,2025-12-11
R0009323,O00170630,Quality Issue,2025-12-05
R0009324,O00170641,Size Issue,2025-04-02
R0009325,O00170646,Changed Mind,2025-10-21
R0009326,O00170655,Wrong Item,2026-01-26
R0009327,O00170660,Quality Issue,2024-05-30
R0009328,O00170662,Quality Issue,2025-06-06
R0009329,O00170705,Wrong Item,2025-03-25
R0009330,O00170754,Late Delivery,2024-11-28
R0009331,O00170847,Wrong Item,2025-07-06
R0009332,O00170859,Damaged Item,2025-12-25
R0009333,O00170883,Changed Mind,2025-12-04
R0009334,O00170894,Wrong Item,2025-10-15
R0009335,O00170903,Size Issue,2025-11-19
R0009336,O00170913,Damaged Item,2025-09-18
R0009337,O00170932,Changed Mind,2025-12-23
R0009338,O00170995,Wrong Item,2026-01-09
R0009339,O00170996,Late Delivery,2024-10-29
R0009340,O00171008,Late Delivery,2024-01-21
R0009341,O00171010,Size Issue,2024-03-09
R0009342,O00171056,Size Issue,2026-01-09
R0009343,O00171076,Changed Mind,2025-12-19
R0009344,O00171102,Late Delivery,2023-09-10
R0009345,O00171115,Wrong Item,2025-12-25
R0009346,O00171154,Changed Mind,2025-06-07
R0009347,O00171157,Damaged Item,2025-07-20
R0009348,O00171158,Changed Mind,2023-10-10
R0009349,O00171177,Damaged Item,2025-03-01
R0009350,O00171184,Damaged Item,2024-02-04
R0009351,O00171268,Changed Mind,2025-05-20
R0009352,O00171287,Quality Issue,2026-01-25
R0009353,O00171331,Damaged Item,2025-06-10
R0009354,O00171337,Damaged Item,2023-04-16
R0009355,O00171384,Damaged Item,2025-02-15
R0009356,O00171412,Late Delivery,2025-10-08
R0009357,O00171449,Late Delivery,2025-07-17
R0009358,O00171463,Late Delivery,2023-12-07
R0009359,O00171536,Wrong Item,2025-12-26
R0009360,O00171562,Damaged Item,2025-07-09
R0009361,O00171586,Changed Mind,2025-05-25
R0009362,O00171629,Damaged Item,2025-07-02
R0009363,O00171644,Late Delivery,2025-12-03
R0009364,O00171653,Changed Mind,2025-05-05
R0009365,O00171668,Changed Mind,2024-12-12
R0009366,O00171669,Damaged Item,2025-02-04
R0009367,O00171691,Quality Issue,2024-08-30
R0009368,O00171717,Quality Issue,2025-03-21
R0009369,O00171737,Size Issue,2025-11-06
R0009370,O00171750,Changed Mind,2025-04-10
R0009371,O00171761,Quality Issue,2025-10-19
R0009372,O00171769,Late Delivery,2025-12-08
R0009373,O00171771,Quality Issue,2025-12-28
R0009374,O00171781,Quality Issue,2025-06-03
R0009375,O00171803,Damaged Item,2025-10-23
R0009376,O00171888,Wrong Item,2025-10-21
R0009377,O00171892,Size Issue,2025-12-07
R0009378,O00171925,Quality Issue,2025-12-21
R0009379,O00171936,Late Delivery,2025-10-06
R0009380,O00171937,Size Issue,2025-10-16
R0009381,O00171950,Size Issue,2024-01-01
R0009382,O00171992,Quality Issue,2025-02-18
R0009383,O00171998,Damaged Item,2025-05-06
R0009384,O00172002,Size Issue,2025-10-02
R0009385,O00172005,Wrong Item,2025-12-04
R0009386,O00172009,Damaged Item,2025-09-03
R0009387,O00172095,Changed Mind,2025-10-22
R0009388,O00172123,Late Delivery,2024-09-18
R0009389,O00172157,Damaged Item,2025-05-10
R0009390,O00172166,Quality Issue,2025-12-29
R0009391,O00172192,Size Issue,2025-10-16
R0009392,O00172211,Wrong Item,2024-11-24
R0009393,O00172236,Changed Mind,2025-12-10
R0009394,O00172245,Wrong Item,2025-11-20
R0009395,O00172246,Size Issue,2026-01-01
R0009396,O00172258,Wrong Item,2025-12-12
R0009397,O00172267,Changed Mind,2025-12-03
R0009398,O00172283,Damaged Item,2024-06-09
R0009399,O00172289,Size Issue,2024-12-07
R0009400,O00172317,Quality Issue,2025-07-15
R0009401,O00172321,Damaged Item,2025-01-21
R0009402,O00172327,Quality Issue,2025-07-14
R0009403,O00172331,Late Delivery,2024-10-21
R0009404,O00172336,Changed Mind,2025-03-30
R0009405,O00172361,Changed Mind,2025-12-29
R0009406,O00172366,Late Delivery,2024-11-23
R0009407,O00172377,Size Issue,2024-08-24
R0009408,O00172398,Changed Mind,2025-07-16
R0009409,O00172443,Damaged Item,2024-11-12
R0009410,O00172450,Size Issue,2024-06-13
R0009411,O00172539,Late Delivery,2026-01-04
R0009412,O00172540,Size Issue,2026-01-17
R0009413,O00172571,Wrong Item,2025-04-28
R0009414,O00172579,Size Issue,2025-04-17
R0009415,O00172614,Quality Issue,2025-06-12
R0009416,O00172642,Changed Mind,2025-08-11
R0009417,O00172657,Wrong Item,2024-06-12
R0009418,O00172660,Size Issue,2025-01-25
R0009419,O00172685,Wrong Item,2025-11-14
R0009420,O00172777,Size Issue,2024-10-05
R0009421,O00172793,Quality Issue,2024-08-01
R0009422,O00172812,Late Delivery,2024-11-08
R0009423,O00172833,Quality Issue,2023-06-28
R0009424,O00172852,Changed Mind,2025-12-14
R0009425,O00172871,Size Issue,2025-11-28
R0009426,O00172875,Size Issue,2025-10-12
R0009427,O00172887,Damaged Item,2025-02-18
R0009428,O00172896,Wrong Item,2024-07-31
R0009429,O00172903,Quality Issue,2025-12-13
R0009430,O00172918,Size Issue,2026-01-03
R0009431,O00172956,Wrong Item,2025-10-04
R0009432,O00172958,Quality Issue,2025-11-08
R0009433,O00172976,Size Issue,2023-12-28
R0009434,O00172989,Damaged Item,2024-11-21
R0009435,O00173007,Damaged Item,2025-11-20
R0009436,O00173014,Size Issue,2026-01-07
R0009437,O00173025,Quality Issue,2025-12-29
R0009438,O00173035,Wrong Item,2024-10-03
R0009439,O00173073,Quality Issue,2023-12-02
R0009440,O00173081,Size Issue,2024-04-28
R0009441,O00173099,Size Issue,2025-06-13
R0009442,O00173118,Size Issue,2023-11-26
R0009443,O00173130,Late Delivery,2024-02-24
R0009444,O00173175,Damaged Item,2023-10-04
R0009445,O00173182,Changed Mind,2024-06-18
R0009446,O00173198,Quality Issue,2025-12-27
R0009447,O00173200,Wrong Item,2025-07-23
R0009448,O00173233,Size Issue,2025-09-18
R0009449,O00173248,Damaged Item,2024-06-19
R0009450,O00173272,Size Issue,2025-03-09
R0009451,O00173274,Late Delivery,2025-09-07
R0009452,O00173287,Quality Issue,2023-10-09
R0009453,O00173327,Quality Issue,2025-09-19
R0009454,O00173329,Changed Mind,2025-12-20
R0009455,O00173365,Late Delivery,2025-12-05
R0009456,O00173372,Wrong Item,2024-11-24
R0009457,O00173387,Wrong Item,2023-05-22
R0009458,O00173408,Late Delivery,2025-04-30
R0009459,O00173436,Damaged Item,2025-10-10
R0009460,O00173472,Quality Issue,2024-01-02
R0009461,O00173493,Late Delivery,2025-07-05
R0009462,O00173496,Quality Issue,2025-09-18
R0009463,O00173578,Wrong Item,2026-01-03
R0009464,O00173586,Wrong Item,2025-05-09
R0009465,O00173590,Size Issue,2026-01-03
R0009466,O00173610,Late Delivery,2024-10-05
R0009467,O00173666,Changed Mind,2024-11-25
R0009468,O00173667,Size Issue,2025-03-01
R0009469,O00173675,Quality Issue,2025-10-16
R0009470,O00173683,Damaged Item,2024-01-17
R0009471,O00173746,Quality Issue,2025-11-28
R0009472,O00173763,Quality Issue,2024-07-25
R0009473,O00173770,Size Issue,2025-12-12
R0009474,O00173772,Size Issue,2025-03-27
R0009475,O00173786,Quality Issue,2025-01-05
R0009476,O00173792,Size Issue,2024-07-28
R0009477,O00173802,Wrong Item,2023-07-09
R0009478,O00173807,Quality Issue,2024-01-06
R0009479,O00173838,Size Issue,2026-01-03
R0009480,O00173854,Quality Issue,2025-03-27
R0009481,O00173880,Quality Issue,2025-12-19
R0009482,O00173898,Quality Issue,2024-06-08
R0009483,O00173900,Changed Mind,2024-07-12
R0009484,O00173903,Late Delivery,2024-12-01
R0009485,O00173937,Wrong Item,2025-11-16
R0009486,O00173970,Wrong Item,2023-12-05
R0009487,O00173987,Changed Mind,2025-12-31
R0009488,O00174007,Damaged Item,2024-12-06
R0009489,O00174012,Changed Mind,2024-12-21
R0009490,O00174020,Wrong Item,2025-11-15
R0009491,O00174032,Quality Issue,2024-11-20
R0009492,O00174038,Damaged Item,2023-07-06
R0009493,O00174101,Size Issue,2024-11-25
R0009494,O00174245,Wrong Item,2025-04-13
R0009495,O00174249,Damaged Item,2024-12-12
R0009496,O00174256,Wrong Item,2025-01-20
R0009497,O00174281,Late Delivery,2025-06-16
R0009498,O00174301,Wrong Item,2025-04-28
R0009499,O00174326,Changed Mind,2024-10-22
R0009500,O00174350,Late Delivery,2025-11-22
R0009501,O00174355,Quality Issue,2025-05-25
R0009502,O00174364,Wrong Item,2025-10-27
R0009503,O00174383,Late Delivery,2025-05-23
R0009504,O00174387,Late Delivery,2025-12-03
R0009505,O00174413,Size Issue,2024-10-28
R0009506,O00174417,Size Issue,2025-02-14
R0009507,O00174445,Size Issue,2024-08-01
R0009508,O00174448,Quality Issue,2024-08-18
R0009509,O00174452,Size Issue,2024-11-23
R0009510,O00174460,Wrong Item,2025-05-18
R0009511,O00174472,Changed Mind,2024-02-04
R0009512,O00174480,Quality Issue,2024-10-17
R0009513,O00174550,Quality Issue,2023-03-23
R0009514,O00174575,Damaged Item,2025-08-06
R0009515,O00174590,Late Delivery,2024-11-08
R0009516,O00174606,Damaged Item,2025-03-29
R0009517,O00174621,Changed Mind,2025-07-24
R0009518,O00174622,Quality Issue,2025-07-30
R0009519,O00174624,Quality Issue,2025-10-11
R0009520,O00174659,Quality Issue,2025-11-03
R0009521,O00174666,Late Delivery,2026-01-20
R0009522,O00174671,Late Delivery,2023-08-01
R0009523,O00174687,Late Delivery,2025-02-10
R0009524,O00174692,Size Issue,2025-09-19
R0009525,O00174768,Damaged Item,2023-08-29
R0009526,O00174813,Quality Issue,2025-05-11
R0009527,O00174836,Damaged Item,2025-11-04
R0009528,O00174843,Changed Mind,2025-01-06
R0009529,O00174938,Late Delivery,2025-11-14
R0009530,O00174940,Damaged Item,2025-11-12
R0009531,O00174950,Damaged Item,2025-12-23
R0009532,O00174958,Changed Mind,2023-07-17
R0009533,O00174974,Quality Issue,2025-12-08
R0009534,O00174982,Quality Issue,2025-02-23
R0009535,O00174994,Quality Issue,2025-07-26
R0009536,O00174996,Late Delivery,2025-09-27
R0009537,O00175009,Changed Mind,2025-09-04
R0009538,O00175028,Late Delivery,2025-08-13
R0009539,O00175048,Late Delivery,2025-09-18
R0009540,O00175052,Damaged Item,2025-10-31
R0009541,O00175064,Late Delivery,2023-03-22
R0009542,O00175072,Late Delivery,2025-08-08
R0009543,O00175074,Size Issue,2025-10-20
R0009544,O00175141,Wrong Item,2025-08-21
R0009545,O00175155,Changed Mind,2025-11-26
R0009546,O00175159,Damaged Item,2024-11-17
R0009547,O00175181,Changed Mind,2025-06-17
R0009548,O00175192,Changed Mind,2024-09-04
R0009549,O00175206,Size Issue,2025-03-29
R0009550,O00175209,Quality Issue,2025-12-17
R0009551,O00175220,Late Delivery,2025-11-11
R0009552,O00175227,Quality Issue,2025-12-10
R0009553,O00175230,Changed Mind,2025-12-21
R0009554,O00175269,Size Issue,2024-10-30
R0009555,O00175331,Damaged Item,2025-11-13
R0009556,O00175352,Size Issue,2025-01-23
R0009557,O00175361,Damaged Item,2023-04-10
R0009558,O00175375,Wrong Item,2025-04-25
R0009559,O00175448,Changed Mind,2025-02-14
R0009560,O00175451,Late Delivery,2024-10-08
R0009561,O00175503,Damaged Item,2024-09-03
R0009562,O00175506,Changed Mind,2025-09-14
R0009563,O00175528,Size Issue,2024-12-10
R0009564,O00175557,Size Issue,2025-06-20
R0009565,O00175576,Late Delivery,2025-12-03
R0009566,O00175614,Damaged Item,2025-07-05
R0009567,O00175631,Quality Issue,2025-09-26
R0009568,O00175701,Quality Issue,2023-03-12
R0009569,O00175736,Wrong Item,2024-11-27
