order_item_id,order_id,product_id,quantity,price_per_unit,discount
OI000340546,O00162775,P000624,3,640.18,0.05
OI000340547,O00162776,P000289,1,66.08,0.05
OI000340548,O00162776,P000489,1,25.59,0.05
OI000340549,O00162777,P000335,2,109.05,0.0
OI000340550,O00162777,P000737,1,135.51,0.05
OI000340551,O00162777,P000203,1,52.4,0.15
OI000340552,O00162778,P000333,1,315.94,0.0
OI000340553,O00162778,P000254,1,169.56,0.15
OI000340554,O00162779,P000394,1,258.45,0.2
OI000340555,O00162780,P000679,1,787.03,0.0
OI000340556,O00162781,P000565,1,275.33,0.0
OI000340557,O00162781,P000187,3,52.6,0.0
OI000340558,O00162782,P000734,1,99.22,0.2
OI000340559,O00162782,P000522,1,123.31,0.1
OI000340560,O00162782,P000778,1,55.59,0.1
OI000340561,O00162783,P000187,1,52.64,0.2
OI000340562,O00162783,P000517,2,33.06,0.15
OI000340563,O00162783,P000031,1,292.48,0.0
OI000340564,O00162784,P000519,1,952.46,0.0
OI000340565,O00162784,P000369,1,120.9,0.1
OI000340566,O00162784,P000366,2,121.26,0.0
OI000340567,O00162785,P000635,2,892.25,0.0
OI000340568,O00162786,P000142,1,41.38,0.0
OI000340569,O00162787,P000719,1,331.46,0.1
OI000340570,O00162787,P000608,1,60.31,0.0
OI000340571,O00162787,P000548,4,150.03,0.1
OI000340572,O00162788,P000093,1,302.57,0.05
OI000340573,O00162788,P000584,3,318.51,0.15
OI000340574,O00162789,P000386,1,22.03,0.2
OI000340575,O00162789,P000111,1,106.3,0.15
OI000340576,O00162790,P000177,1,62.12,0.1
OI000340577,O00162791,P000163,2,123.11,0.05
OI000340578,O00162791,P000355,3,106.87,0.05
OI000340579,O00162792,P000038,2,911.08,0.0
OI000340580,O00162793,P000596,1,130.21,0.0
OI000340581,O00162793,P000234,3,55.62,0.1
OI000340582,O00162793,P000322,1,59.69,0.0
OI000340583,O00162793,P000431,1,49.37,0.1
OI000340584,O00162794,P000239,1,1016.1,0.05
OI000340585,O00162794,P000568,1,1210.81,0.15
OI000340586,O00162795,P000138,2,110.48,0.1
OI000340587,O00162796,P000691,1,141.34,0.2
OI000340588,O00162796,P000102,1,89.47,0.0
OI000340589,O00162797,P000235,1,29.84,0.0
OI000340590,O00162797,P000513,1,1086.9,0.15
OI000340591,O00162797,P000583,1,465.75,0.1
OI000340592,O00162798,P000275,1,47.7,0.0
OI000340593,O00162798,P000279,3,59.86,0.0
OI000340594,O00162799,P000111,1,102.27,0.0
OI000340595,O00162799,P000648,2,367.99,0.0
OI000340596,O00162799,P000193,1,342.75,0.25
OI000340597,O00162800,P000739,1,106.5,0.05
OI000340598,O00162800,P000173,1,15.77,0.15
OI000340599,O00162801,P000030,1,243.77,0.1
OI000340600,O00162801,P000232,3,62.04,0.0
OI000340601,O00162801,P000366,1,122.62,0.1
OI000340602,O00162802,P000161,1,190.42,0.15
OI000340603,O00162803,P000314,3,61.93,0.05
OI000340604,O00162804,P000508,1,74.88,0.1
OI000340605,O00162804,P000112,2,294.31,0.2
OI000340606,O00162804,P000559,2,19.06,0.2
OI000340607,O00162805,P000655,1,40.8,0.2
OI000340608,O00162806,P000078,4,161.39,0.05
OI000340609,O00162806,P000085,1,49.18,0.15
OI000340610,O00162806,P000094,1,217.59,0.0
OI000340611,O00162807,P000022,2,160.58,0.0
OI000340612,O00162808,P000548,1,143.2,0.1
OI000340613,O00162808,P000111,1,105.99,0.05
OI000340614,O00162809,P000164,1,80.57,0.15
OI000340615,O00162809,P000531,1,568.51,0.0
OI000340616,O00162810,P000448,1,75.62,0.05
OI000340617,O00162811,P000113,3,98.55,0.0
OI000340618,O00162811,P000259,1,58.69,0.0
OI000340619,O00162811,P000037,3,1028.68,0.2
OI000340620,O00162812,P000649,1,583.14,0.25
OI000340621,O00162812,P000075,2,1271.3,0.2
OI000340622,O00162812,P000111,3,107.02,0.0
OI000340623,O00162813,P000050,1,918.0,0.05
OI000340624,O00162814,P000324,1,55.5,0.15
OI000340625,O00162815,P000618,2,120.84,0.1
OI000340626,O00162815,P000477,1,103.22,0.05
OI000340627,O00162815,P000502,1,58.8,0.1
OI000340628,O00162815,P000461,1,104.95,0.0
OI000340629,O00162815,P000454,1,39.86,0.1
OI000340630,O00162816,P000187,1,49.5,0.0
OI000340631,O00162816,P000444,1,107.8,0.25
OI000340632,O00162817,P000271,2,901.75,0.0
OI000340633,O00162817,P000522,1,117.16,0.0
OI000340634,O00162817,P000574,2,11.88,0.0
OI000340635,O00162818,P000517,2,33.01,0.1
OI000340636,O00162818,P000312,1,126.77,0.15
OI000340637,O00162818,P000719,1,325.55,0.0
OI000340638,O00162818,P000476,1,55.52,0.0
OI000340639,O00162819,P000299,1,34.14,0.15
OI000340640,O00162820,P000214,1,13.0,0.05
OI000340641,O00162820,P000121,1,69.14,0.0
OI000340642,O00162820,P000685,1,34.84,0.05
OI000340643,O00162821,P000742,1,522.41,0.05
OI000340644,O00162822,P000510,2,680.92,0.05
OI000340645,O00162822,P000217,2,475.29,0.05
OI000340646,O00162823,P000377,2,23.56,0.15
OI000340647,O00162823,P000082,1,20.45,0.05
OI000340648,O00162824,P000506,1,14.01,0.0
OI000340649,O00162824,P000751,2,57.03,0.1
OI000340650,O00162824,P000051,2,98.65,0.05
OI000340651,O00162825,P000723,1,991.34,0.05
OI000340652,O00162826,P000615,1,65.15,0.25
OI000340653,O00162827,P000368,1,613.57,0.0
OI000340654,O00162828,P000004,1,25.03,0.05
OI000340655,O00162828,P000179,2,94.91,0.1
OI000340656,O00162828,P000355,1,103.31,0.1
OI000340657,O00162829,P000604,1,254.99,0.05
OI000340658,O00162830,P000759,1,946.92,0.0
OI000340659,O00162830,P000176,1,73.8,0.0
OI000340660,O00162831,P000507,3,71.68,0.05
OI000340661,O00162831,P000584,1,320.2,0.1
OI000340662,O00162831,P000219,1,10.71,0.15
OI000340663,O00162832,P000551,1,732.89,0.05
OI000340664,O00162832,P000549,1,34.65,0.05
OI000340665,O00162832,P000250,2,249.09,0.05
OI000340666,O00162833,P000355,2,110.54,0.0
OI000340667,O00162834,P000567,3,40.74,0.0
OI000340668,O00162834,P000721,1,195.48,0.1
OI000340669,O00162834,P000741,1,1453.58,0.0
OI000340670,O00162835,P000355,1,103.46,0.0
OI000340671,O00162836,P000774,1,52.33,0.15
OI000340672,O00162837,P000203,1,52.79,0.05
OI000340673,O00162837,P000517,1,30.95,0.15
OI000340674,O00162837,P000101,1,38.18,0.05
OI000340675,O00162838,P000114,2,37.55,0.1
OI000340676,O00162838,P000731,2,217.16,0.05
OI000340677,O00162839,P000517,1,33.73,0.05
OI000340678,O00162839,P000585,1,38.01,0.05
OI000340679,O00162840,P000770,1,33.68,0.3
OI000340680,O00162840,P000374,3,42.72,0.0
OI000340681,O00162841,P000159,1,199.3,0.0
OI000340682,O00162842,P000624,2,639.03,0.15
OI000340683,O00162843,P000454,2,40.74,0.05
OI000340684,O00162844,P000164,2,80.69,0.1
OI000340685,O00162845,P000769,1,1479.22,0.05
OI000340686,O00162846,P000635,1,875.73,0.0
OI000340687,O00162846,P000419,3,134.21,0.0
OI000340688,O00162846,P000073,3,94.01,0.15
OI000340689,O00162846,P000561,1,998.59,0.05
OI000340690,O00162846,P000350,1,1142.03,0.1
OI000340691,O00162847,P000204,2,868.82,0.0
OI000340692,O00162848,P000416,1,143.07,0.1
OI000340693,O00162848,P000762,1,1559.55,0.15
OI000340694,O00162849,P000335,2,104.83,0.0
OI000340695,O00162849,P000213,1,41.71,0.15
OI000340696,O00162850,P000334,1,46.5,0.05
OI000340697,O00162850,P000557,1,34.98,0.1
OI000340698,O00162850,P000444,1,103.48,0.05
OI000340699,O00162850,P000576,1,136.05,0.0
OI000340700,O00162851,P000479,3,134.37,0.05
OI000340701,O00162852,P000140,1,254.65,0.0
OI000340702,O00162853,P000017,2,80.85,0.15
OI000340703,O00162853,P000663,1,109.08,0.0
OI000340704,O00162854,P000261,1,526.05,0.0
OI000340705,O00162855,P000304,1,140.41,0.0
OI000340706,O00162855,P000609,2,377.21,0.3
OI000340707,O00162856,P000438,1,197.66,0.05
OI000340708,O00162857,P000517,1,32.18,0.0
OI000340709,O00162857,P000107,1,906.83,0.0
OI000340710,O00162858,P000486,3,918.96,0.1
OI000340711,O00162858,P000440,2,23.73,0.2
OI000340712,O00162858,P000009,1,25.39,0.15
OI000340713,O00162858,P000572,1,32.03,0.0
OI000340714,O00162859,P000127,4,92.09,0.05
OI000340715,O00162860,P000213,2,44.04,0.0
OI000340716,O00162860,P000380,1,74.03,0.05
OI000340717,O00162860,P000464,3,46.07,0.1
OI000340718,O00162861,P000108,1,187.0,0.25
OI000340719,O00162862,P000713,1,23.92,0.0
OI000340720,O00162862,P000508,1,72.77,0.1
OI000340721,O00162863,P000380,1,70.27,0.0
OI000340722,O00162864,P000141,1,395.32,0.05
OI000340723,O00162865,P000531,1,568.95,0.0
OI000340724,O00162866,P000042,1,28.17,0.0
OI000340725,O00162866,P000078,2,165.01,0.0
OI000340726,O00162867,P000653,2,518.97,0.0
OI000340727,O00162867,P000130,3,31.39,0.0
OI000340728,O00162867,P000017,1,78.58,0.2
OI000340729,O00162867,P000193,2,338.86,0.0
OI000340730,O00162867,P000519,1,922.16,0.0
OI000340731,O00162868,P000434,2,113.43,0.05
OI000340732,O00162868,P000314,1,61.0,0.0
OI000340733,O00162868,P000546,1,110.3,0.05
OI000340734,O00162869,P000238,1,37.11,0.15
OI000340735,O00162869,P000017,1,82.22,0.0
OI000340736,O00162869,P000203,2,51.06,0.0
OI000340737,O00162869,P000120,1,53.42,0.1
OI000340738,O00162869,P000588,4,196.8,0.1
OI000340739,O00162870,P000323,1,45.26,0.05
OI000340740,O00162870,P000223,1,110.02,0.15
OI000340741,O00162870,P000104,2,16.05,0.05
OI000340742,O00162871,P000764,2,1058.82,0.1
OI000340743,O00162872,P000655,2,42.2,0.15
OI000340744,O00162872,P000516,1,130.01,0.0
OI000340745,O00162873,P000321,1,9.86,0.0
OI000340746,O00162873,P000095,1,61.49,0.05
OI000340747,O00162873,P000458,1,83.56,0.15
OI000340748,O00162873,P000557,1,36.27,0.0
OI000340749,O00162873,P000253,4,106.71,0.05
OI000340750,O00162874,P000042,1,29.02,0.25
OI000340751,O00162874,P000625,1,25.03,0.0
OI000340752,O00162874,P000349,3,102.17,0.0
OI000340753,O00162875,P000253,3,102.77,0.15
OI000340754,O00162875,P000284,1,99.84,0.15
OI000340755,O00162875,P000550,1,90.46,0.0
OI000340756,O00162876,P000587,1,40.35,0.15
OI000340757,O00162877,P000539,2,23.26,0.05
OI000340758,O00162877,P000278,1,76.81,0.05
OI000340759,O00162878,P000304,1,149.13,0.05
OI000340760,O00162878,P000004,2,25.22,0.15
OI000340761,O00162879,P000526,1,166.82,0.0
OI000340762,O00162879,P000565,1,263.48,0.15
OI000340763,O00162880,P000731,2,219.61,0.0
OI000340764,O00162881,P000419,1,120.0,0.15
OI000340765,O00162881,P000711,1,22.97,0.05
OI000340766,O00162882,P000376,2,609.51,0.1
OI000340767,O00162882,P000306,1,458.03,0.1
OI000340768,O00162882,P000506,1,13.91,0.1
OI000340769,O00162883,P000457,1,16.6,0.0
OI000340770,O00162884,P000330,2,63.48,0.2
OI000340771,O00162885,P000771,1,80.77,0.25
OI000340772,O00162885,P000076,2,152.89,0.05
OI000340773,O00162885,P000313,1,106.46,0.05
OI000340774,O00162886,P000644,1,41.03,0.35
OI000340775,O00162886,P000368,1,632.57,0.25
OI000340776,O00162886,P000790,1,26.89,0.15
OI000340777,O00162887,P000086,1,1799.65,0.0
OI000340778,O00162887,P000383,1,54.44,0.0
OI000340779,O00162887,P000658,1,170.62,0.05
OI000340780,O00162888,P000066,1,59.13,0.05
OI000340781,O00162888,P000403,1,27.88,0.0
OI000340782,O00162888,P000635,1,868.32,0.0
OI000340783,O00162889,P000200,1,93.21,0.0
OI000340784,O00162889,P000681,1,584.23,0.15
OI000340785,O00162889,P000734,1,95.12,0.0
OI000340786,O00162889,P000344,3,43.82,0.0
OI000340787,O00162890,P000075,1,1200.05,0.05
OI000340788,O00162890,P000232,1,61.03,0.0
OI000340789,O00162890,P000618,1,127.89,0.0
OI000340790,O00162890,P000145,1,101.97,0.15
OI000340791,O00162890,P000284,1,103.66,0.0
OI000340792,O00162891,P000156,1,248.68,0.2
OI000340793,O00162892,P000355,1,110.47,0.0
OI000340794,O00162892,P000383,1,52.56,0.15
OI000340795,O00162893,P000029,2,554.16,0.1
OI000340796,O00162894,P000398,1,129.82,0.05
OI000340797,O00162894,P000598,1,60.94,0.05
OI000340798,O00162894,P000526,1,157.1,0.05
OI000340799,O00162895,P000183,1,256.98,0.2
OI000340800,O00162895,P000068,1,63.14,0.0
OI000340801,O00162896,P000192,1,189.83,0.05
OI000340802,O00162897,P000337,1,396.3,0.0
OI000340803,O00162897,P000367,1,21.63,0.0
OI000340804,O00162897,P000154,1,22.42,0.05
OI000340805,O00162898,P000514,1,95.25,0.0
OI000340806,O00162899,P000533,1,201.13,0.1
OI000340807,O00162899,P000631,1,18.96,0.15
OI000340808,O00162899,P000435,3,1843.56,0.0
OI000340809,O00162900,P000050,1,924.61,0.0
OI000340810,O00162900,P000732,1,89.05,0.15
OI000340811,O00162900,P000648,1,364.06,0.1
OI000340812,O00162900,P000545,1,70.97,0.0
OI000340813,O00162900,P000082,1,20.76,0.05
OI000340814,O00162901,P000284,1,102.73,0.25
OI000340815,O00162902,P000031,1,291.73,0.05
OI000340816,O00162902,P000680,1,73.72,0.1
OI000340817,O00162902,P000528,1,12.62,0.0
OI000340818,O00162903,P000332,1,209.77,0.2
OI000340819,O00162903,P000107,1,896.18,0.0
OI000340820,O00162903,P000148,1,48.8,0.0
OI000340821,O00162903,P000208,1,386.38,0.1
OI000340822,O00162904,P000740,1,452.52,0.0
OI000340823,O00162905,P000443,2,343.55,0.0
OI000340824,O00162905,P000665,1,247.54,0.15
OI000340825,O00162906,P000088,1,62.89,0.25
OI000340826,O00162907,P000473,2,144.45,0.15
OI000340827,O00162907,P000788,1,54.55,0.15
OI000340828,O00162907,P000424,1,128.59,0.0
OI000340829,O00162907,P000260,1,117.07,0.15
OI000340830,O00162907,P000460,1,33.97,0.35
OI000340831,O00162908,P000382,1,30.47,0.05
OI000340832,O00162909,P000307,1,799.05,0.0
OI000340833,O00162909,P000671,1,936.84,0.05
OI000340834,O00162909,P000594,1,19.04,0.25
OI000340835,O00162909,P000485,3,697.26,0.0
OI000340836,O00162909,P000021,3,26.62,0.05
OI000340837,O00162910,P000450,1,112.87,0.1
OI000340838,O00162911,P000255,2,206.78,0.15
OI000340839,O00162911,P000759,2,980.29,0.0
OI000340840,O00162911,P000307,1,831.85,0.0
OI000340841,O00162912,P000313,1,106.15,0.1
OI000340842,O00162913,P000142,1,41.3,0.0
OI000340843,O00162914,P000514,1,94.02,0.1
OI000340844,O00162914,P000157,1,104.56,0.1
OI000340845,O00162915,P000717,1,88.71,0.25
OI000340846,O00162916,P000697,2,139.9,0.2
OI000340847,O00162916,P000694,2,89.46,0.05
OI000340848,O00162916,P000772,1,48.94,0.1
OI000340849,O00162916,P000514,1,97.27,0.05
OI000340850,O00162917,P000795,1,51.45,0.0
OI000340851,O00162918,P000533,1,206.9,0.1
OI000340852,O00162918,P000608,1,56.89,0.05
OI000340853,O00162919,P000454,2,39.6,0.0
OI000340854,O00162919,P000319,1,93.25,0.0
OI000340855,O00162919,P000504,1,130.43,0.0
OI000340856,O00162919,P000476,1,54.57,0.05
OI000340857,O00162920,P000044,1,105.51,0.0
OI000340858,O00162920,P000607,1,84.21,0.0
OI000340859,O00162921,P000063,1,20.74,0.05
OI000340860,O00162922,P000077,1,136.51,0.1
OI000340861,O00162923,P000094,2,221.33,0.05
OI000340862,O00162924,P000281,1,421.5,0.05
OI000340863,O00162924,P000058,1,50.14,0.15
OI000340864,O00162924,P000074,1,67.34,0.05
OI000340865,O00162925,P000206,2,46.6,0.25
OI000340866,O00162925,P000084,1,183.24,0.15
OI000340867,O00162926,P000278,1,78.53,0.15
OI000340868,O00162926,P000175,1,177.81,0.3
OI000340869,O00162927,P000319,1,94.37,0.15
OI000340870,O00162927,P000649,2,569.39,0.0
OI000340871,O00162927,P000561,1,982.11,0.0
OI000340872,O00162927,P000129,2,849.34,0.1
OI000340873,O00162927,P000476,1,54.49,0.1
OI000340874,O00162928,P000154,2,22.7,0.1
OI000340875,O00162929,P000409,1,1068.63,0.0
OI000340876,O00162929,P000180,1,649.99,0.0
OI000340877,O00162930,P000348,1,68.33,0.1
OI000340878,O00162930,P000111,1,103.15,0.1
OI000340879,O00162930,P000738,1,143.68,0.3
OI000340880,O00162931,P000386,2,22.91,0.0
OI000340881,O00162931,P000263,1,146.96,0.0
OI000340882,O00162931,P000506,1,13.98,0.0
OI000340883,O00162932,P000563,2,117.13,0.0
OI000340884,O00162933,P000228,1,101.06,0.0
OI000340885,O00162934,P000580,1,29.21,0.05
OI000340886,O00162935,P000584,1,327.06,0.1
OI000340887,O00162935,P000566,1,106.78,0.0
OI000340888,O00162936,P000134,1,109.28,0.1
OI000340889,O00162936,P000306,1,470.46,0.0
OI000340890,O00162937,P000212,1,30.43,0.15
OI000340891,O00162937,P000195,2,2029.99,0.1
OI000340892,O00162937,P000549,2,35.27,0.05
OI000340893,O00162938,P000641,1,146.47,0.15
OI000340894,O00162938,P000030,1,248.45,0.05
OI000340895,O00162938,P000092,1,243.48,0.0
OI000340896,O00162939,P000788,2,55.43,0.05
OI000340897,O00162940,P000446,1,340.0,0.0
OI000340898,O00162940,P000044,1,106.12,0.0
OI000340899,O00162940,P000121,1,71.34,0.0
OI000340900,O00162940,P000121,2,68.56,0.05
OI000340901,O00162940,P000530,1,139.51,0.1
OI000340902,O00162941,P000158,1,361.41,0.05
OI000340903,O00162941,P000134,1,116.06,0.05
OI000340904,O00162942,P000435,1,1865.25,0.25
OI000340905,O00162943,P000697,1,135.72,0.0
OI000340906,O00162944,P000152,1,27.38,0.0
OI000340907,O00162944,P000619,1,952.32,0.05
OI000340908,O00162945,P000695,2,36.93,0.0
OI000340909,O00162946,P000588,2,202.05,0.0
OI000340910,O00162946,P000209,1,1091.98,0.05
OI000340911,O00162946,P000082,3,20.75,0.0
OI000340912,O00162946,P000362,2,590.42,0.0
OI000340913,O00162946,P000107,2,950.39,0.0
OI000340914,O00162947,P000768,1,2008.74,0.05
OI000340915,O00162947,P000063,1,21.26,0.05
OI000340916,O00162948,P000697,1,135.74,0.15
OI000340917,O00162948,P000591,1,28.07,0.0
OI000340918,O00162949,P000256,1,114.26,0.15
OI000340919,O00162949,P000088,1,59.91,0.15
OI000340920,O00162950,P000395,1,488.04,0.0
OI000340921,O00162950,P000082,1,21.34,0.05
OI000340922,O00162951,P000700,1,144.22,0.0
OI000340923,O00162952,P000046,1,32.26,0.05
OI000340924,O00162952,P000071,1,115.51,0.05
OI000340925,O00162953,P000583,1,458.57,0.0
OI000340926,O00162953,P000725,1,1898.64,0.1
OI000340927,O00162954,P000576,1,139.93,0.05
OI000340928,O00162954,P000260,1,109.88,0.2
OI000340929,O00162955,P000733,2,57.82,0.05
OI000340930,O00162955,P000179,3,95.34,0.1
OI000340931,O00162956,P000423,3,1251.5,0.1
OI000340932,O00162956,P000398,1,127.04,0.25
OI000340933,O00162957,P000718,1,426.27,0.0
OI000340934,O00162957,P000377,1,23.62,0.0
OI000340935,O00162957,P000113,1,99.94,0.0
OI000340936,O00162958,P000551,4,721.54,0.0
OI000340937,O00162959,P000386,3,21.65,0.0
OI000340938,O00162959,P000463,2,23.09,0.2
OI000340939,O00162959,P000335,1,100.84,0.1
OI000340940,O00162960,P000063,1,20.56,0.25
OI000340941,O00162961,P000416,2,145.2,0.0
OI000340942,O00162962,P000002,2,58.83,0.05
OI000340943,O00162962,P000031,2,293.75,0.0
OI000340944,O00162963,P000587,1,40.0,0.15
OI000340945,O00162964,P000267,3,78.67,0.2
OI000340946,O00162965,P000436,1,112.17,0.05
OI000340947,O00162965,P000438,2,192.4,0.0
OI000340948,O00162965,P000473,2,148.13,0.0
OI000340949,O00162966,P000486,2,963.28,0.1
OI000340950,O00162966,P000225,1,42.84,0.1
OI000340951,O00162966,P000582,1,93.15,0.2
OI000340952,O00162967,P000183,1,263.18,0.1
OI000340953,O00162967,P000454,4,40.46,0.25
OI000340954,O00162968,P000193,1,319.95,0.15
OI000340955,O00162969,P000387,1,186.44,0.0
OI000340956,O00162969,P000409,1,1092.42,0.1
OI000340957,O00162969,P000108,4,184.23,0.05
OI000340958,O00162969,P000217,3,497.86,0.0
OI000340959,O00162969,P000256,1,118.04,0.0
OI000340960,O00162970,P000565,1,285.02,0.1
OI000340961,O00162970,P000237,1,112.87,0.05
OI000340962,O00162970,P000404,1,373.68,0.15
OI000340963,O00162970,P000602,1,19.03,0.0
OI000340964,O00162971,P000157,1,104.33,0.05
OI000340965,O00162972,P000507,2,72.28,0.05
OI000340966,O00162972,P000275,1,47.83,0.1
OI000340967,O00162973,P000683,2,36.13,0.0
OI000340968,O00162973,P000167,2,35.68,0.2
OI000340969,O00162973,P000771,1,79.46,0.15
OI000340970,O00162974,P000086,1,1799.77,0.0
OI000340971,O00162975,P000496,1,85.57,0.1
OI000340972,O00162975,P000775,1,76.59,0.1
OI000340973,O00162976,P000510,2,665.04,0.0
OI000340974,O00162977,P000422,3,620.5,0.15
OI000340975,O00162977,P000050,1,896.18,0.05
OI000340976,O00162978,P000316,1,113.77,0.0
OI000340977,O00162979,P000658,1,170.94,0.05
OI000340978,O00162979,P000197,1,20.61,0.15
OI000340979,O00162980,P000229,1,21.79,0.0
OI000340980,O00162981,P000294,1,840.29,0.1
OI000340981,O00162982,P000256,1,111.11,0.0
OI000340982,O00162983,P000289,1,67.38,0.15
OI000340983,O00162983,P000342,2,42.15,0.1
OI000340984,O00162984,P000695,1,37.02,0.3
OI000340985,O00162984,P000248,2,484.92,0.0
OI000340986,O00162985,P000487,1,529.29,0.1
OI000340987,O00162985,P000010,1,166.24,0.0
OI000340988,O00162985,P000322,1,57.66,0.05
OI000340989,O00162985,P000335,1,106.79,0.0
OI000340990,O00162986,P000761,2,84.12,0.0
OI000340991,O00162986,P000049,1,111.84,0.2
OI000340992,O00162986,P000344,1,43.6,0.05
OI000340993,O00162987,P000146,3,30.5,0.2
OI000340994,O00162988,P000468,1,41.86,0.15
OI000340995,O00162988,P000716,1,128.35,0.2
OI000340996,O00162988,P000142,4,43.24,0.0
OI000340997,O00162988,P000533,1,205.96,0.0
OI000340998,O00162989,P000763,1,80.97,0.2
OI000340999,O00162989,P000497,1,82.01,0.2
OI000341000,O00162990,P000248,1,489.71,0.05
OI000341001,O00162990,P000614,2,33.35,0.05
OI000341002,O00162991,P000221,2,112.17,0.0
OI000341003,O00162992,P000074,1,69.29,0.0
OI000341004,O00162992,P000760,1,120.65,0.1
OI000341005,O00162993,P000138,1,112.4,0.0
OI000341006,O00162994,P000103,3,133.05,0.1
OI000341007,O00162994,P000109,1,693.04,0.15
OI000341008,O00162995,P000545,2,69.42,0.0
OI000341009,O00162995,P000026,1,39.28,0.0
OI000341010,O00162995,P000662,1,43.48,0.0
OI000341011,O00162996,P000146,1,30.67,0.0
OI000341012,O00162996,P000009,1,25.83,0.05
OI000341013,O00162996,P000448,1,80.09,0.2
OI000341014,O00162997,P000129,2,849.7,0.1
OI000341015,O00162997,P000179,1,92.95,0.1
OI000341016,O00162997,P000229,1,20.92,0.0
OI000341017,O00162998,P000395,1,503.93,0.2
OI000341018,O00162999,P000538,1,39.43,0.1
OI000341019,O00163000,P000254,1,180.45,0.0
OI000341020,O00163000,P000650,1,708.44,0.0
OI000341021,O00163000,P000126,1,77.99,0.0
OI000341022,O00163001,P000796,1,54.98,0.05
OI000341023,O00163001,P000474,1,1121.28,0.0
OI000341024,O00163002,P000059,1,698.18,0.05
OI000341025,O00163002,P000778,2,58.59,0.0
OI000341026,O00163002,P000492,3,164.75,0.0
OI000341027,O00163003,P000679,3,794.22,0.0
OI000341028,O00163003,P000074,1,67.36,0.2
OI000341029,O00163004,P000626,1,549.88,0.0
OI000341030,O00163004,P000247,3,53.2,0.05
OI000341031,O00163005,P000499,1,25.46,0.0
OI000341032,O00163005,P000441,2,19.85,0.1
OI000341033,O00163005,P000040,2,195.66,0.05
OI000341034,O00163006,P000534,1,284.51,0.0
OI000341035,O00163007,P000746,1,112.34,0.1
OI000341036,O00163007,P000747,1,123.14,0.1
OI000341037,O00163007,P000187,1,53.69,0.1
OI000341038,O00163008,P000335,1,111.04,0.15
OI000341039,O00163008,P000707,1,21.84,0.15
OI000341040,O00163009,P000731,1,220.52,0.25
OI000341041,O00163009,P000339,1,90.27,0.0
OI000341042,O00163009,P000093,1,291.28,0.25
OI000341043,O00163009,P000270,1,204.84,0.0
OI000341044,O00163009,P000703,1,789.95,0.05
OI000341045,O00163010,P000733,1,56.88,0.05
OI000341046,O00163010,P000596,2,120.97,0.05
OI000341047,O00163010,P000731,1,222.23,0.25
OI000341048,O00163010,P000727,1,166.34,0.05
OI000341049,O00163011,P000702,4,115.72,0.25
OI000341050,O00163011,P000104,2,16.04,0.05
OI000341051,O00163011,P000462,1,697.16,0.15
OI000341052,O00163011,P000697,2,140.83,0.05
OI000341053,O00163012,P000068,1,60.98,0.1
OI000341054,O00163012,P000095,2,62.36,0.0
OI000341055,O00163013,P000261,1,571.32,0.0
OI000341056,O00163013,P000124,1,88.52,0.0
OI000341057,O00163014,P000002,2,55.34,0.05
OI000341058,O00163014,P000323,2,44.62,0.1
OI000341059,O00163014,P000571,1,39.77,0.0
OI000341060,O00163014,P000127,1,94.71,0.0
OI000341061,O00163015,P000286,1,56.71,0.1
OI000341062,O00163016,P000398,1,122.36,0.05
OI000341063,O00163016,P000671,1,946.73,0.0
OI000341064,O00163016,P000584,1,334.3,0.2
OI000341065,O00163017,P000448,1,78.87,0.0
OI000341066,O00163018,P000142,2,41.15,0.05
OI000341067,O00163018,P000796,3,56.47,0.15
OI000341068,O00163018,P000569,1,28.11,0.15
OI000341069,O00163018,P000701,1,151.38,0.1
OI000341070,O00163019,P000611,2,85.35,0.1
OI000341071,O00163019,P000145,1,105.28,0.1
OI000341072,O00163020,P000120,1,53.0,0.2
OI000341073,O00163020,P000312,1,128.28,0.0
OI000341074,O00163020,P000127,1,88.64,0.05
OI000341075,O00163021,P000648,1,378.36,0.0
OI000341076,O00163021,P000628,2,125.92,0.0
OI000341077,O00163021,P000398,1,126.85,0.1
OI000341078,O00163021,P000275,3,46.88,0.0
OI000341079,O00163022,P000666,1,177.36,0.0
OI000341080,O00163022,P000576,1,144.04,0.15
OI000341081,O00163023,P000538,1,40.39,0.1
OI000341082,O00163024,P000276,1,509.34,0.0
OI000341083,O00163024,P000541,1,10.7,0.05
OI000341084,O00163025,P000617,1,250.49,0.05
OI000341085,O00163025,P000499,3,25.36,0.05
OI000341086,O00163026,P000315,3,161.12,0.15
OI000341087,O00163027,P000285,2,34.2,0.2
OI000341088,O00163027,P000039,1,267.65,0.2
OI000341089,O00163028,P000482,1,116.19,0.05
OI000341090,O00163029,P000139,1,17.55,0.1
OI000341091,O00163029,P000107,1,845.77,0.0
OI000341092,O00163029,P000223,1,105.96,0.15
OI000341093,O00163029,P000107,1,944.03,0.1
OI000341094,O00163029,P000387,1,188.57,0.0
OI000341095,O00163030,P000626,2,540.49,0.15
OI000341096,O00163030,P000239,1,991.48,0.05
OI000341097,O00163030,P000137,1,30.54,0.05
OI000341098,O00163030,P000283,1,143.29,0.05
OI000341099,O00163031,P000653,1,518.45,0.05
OI000341100,O00163031,P000761,1,81.23,0.1
OI000341101,O00163031,P000314,1,57.96,0.2
OI000341102,O00163031,P000152,1,26.56,0.15
