return_id,order_id,return_reason,return_date
R0008649,O00158095,Changed mind,2025-04-01
R0008650,O00158098,Damaged item,2025-10-25
R0008651,O00158120,Quality issue,2025-05-01
R0008652,O00158137,Damaged item,2025-12-12
R0008653,O00158157,Quality issue,2025-06-09
R0008654,O00158171,Quality issue,2025-11-15
R0008655,O00158195,Wrong item,2024-05-16
R0008656,O00158201,Damaged item,2024-10-14
R0008657,O00158205,Changed mind,2025-02-23
R0008658,O00158216,Late delivery,2024-09-29
R0008659,O00158225,Changed mind,2025-12-31
R0008660,O00158234,Quality issue,2025-07-01
R0008661,O00158244,Late delivery,2025-01-11
R0008662,O00158251,Damaged item,2024-12-31
R0008663,O00158413,Wrong item,2025-10-23
R0008664,O00158414,Size issue,2025-11-18
R0008665,O00158419,Changed mind,2025-12-11
R0008666,O00158433,Late delivery,2025-12-16
R0008667,O00158443,Quality issue,2026-01-05
R0008668,O00158460,Quality issue,2025-08-01
R0008669,O00158543,Size issue,2025-01-04
R0008670,O00158548,Damaged item,2025-07-19
R0008671,O00158552,Changed mind,2025-11-28
R0008672,O00158577,Changed mind,2026-01-08
R0008673,O00158585,Wrong item,2025-01-09
R0008674,O00158661,Wrong item,2025-04-29
R0008675,O00158709,Quality issue,2025-11-26
R0008676,O00158807,Quality issue,2025-11-01
R0008677,O00158816,Size issue,2025-11-22
R0008678,O00158818,Damaged item,2026-01-13
R0008679,O00158857,Damaged item,2023-12-29
R0008680,O00158861,Late delivery,2025-06-11
R0008681,O00158869,Damaged item,2024-09-28
R0008682,O00158899,Changed mind,2024-07-30
R0008683,O00158906,Size issue,2025-12-26
R0008684,O00158910,Quality issue,2024-02-24
R0008685,O00158932,Quality issue,2024-09-03
R0008686,O00158934,Quality issue,2025-12-05
R0008687,O00158941,Damaged item,2025-10-29
R0008688,O00158962,Quality issue,2025-07-13
R0008689,O00158983,Damaged item,2024-11-09
R0008690,O00158987,Damaged item,2025-05-24
R0008691,O00159000,Size issue,2025-12-17
R0008692,O00159037,Size issue,2025-12-10
R0008693,O00159048,Wrong item,2025-01-25
R0008694,O00159054,Late delivery,2024-08-11
R0008695,O00159055,Size issue,2025-10-11
R0008696,O00159088,Damaged item,2025-02-21
R0008697,O00159125,Late delivery,2025-08-02
R0008698,O00159145,Damaged item,2025-08-24
R0008699,O00159154,Damaged item,2024-09-05
R0008700,O00159187,Size issue,2024-06-20
R0008701,O00159191,Damaged item,2025-05-05
R0008702,O00159257,Wrong item,2026-01-01
R0008703,O00159272,Quality issue,2025-11-28
R0008704,O00159288,Damaged item,2025-07-08
R0008705,O00159316,Wrong item,2025-11-21
R0008706,O00159319,Damaged item,2025-07-17
R0008707,O00159323,Quality issue,2025-12-13
R0008708,O00159364,Damaged item,2025-04-22
R0008709,O00159365,Damaged item,2025-07-22
R0008710,O00159475,Wrong item,2025-11-25
R0008711,O00159531,Late delivery,2024-06-08
R0008712,O00159564,Changed mind,2025-10-24
R0008713,O00159567,Wrong item,2025-11-18
R0008714,O00159625,Changed mind,2024-03-06
R0008715,O00159645,Changed mind,2025-08-17
R0008716,O00159658,Quality issue,2023-10-23
R0008717,O00159682,Quality issue,2025-06-28
R0008718,O00159687,Quality issue,2023-06-27
R0008719,O00159689,Changed mind,2024-07-22
R0008720,O00159693,Damaged item,2023-12-07
R0008721,O00159706,Wrong item,2025-05-29
R0008722,O00159712,Damaged item,2025-09-07
R0008723,O00159747,Size issue,2025-06-09
R0008724,O00159787,Damaged item,2024-01-18
R0008725,O00159823,Quality issue,2025-04-27
R0008726,O00159844,Wrong item,2025-12-23
R0008727,O00159877,Damaged item,2025-05-05
R0008728,O00159887,Late delivery,2025-05-15
R0008729,O00159917,Changed mind,2025-08-07
R0008730,O00159923,Size issue,2025-09-07
R0008731,O00160011,Quality issue,2025-03-31
R0008732,O00160015,Size issue,2025-07-18
R0008733,O00160111,Late delivery,2025-11-09
R0008734,O00160114,Wrong item,2023-08-30
R0008735,O00160153,Damaged item,2025-09-08
R0008736,O00160157,Damaged item,2025-07-11
R0008737,O00160159,Wrong item,2025-10-08
R0008738,O00160171,Quality issue,2025-11-16
R0008739,O00160197,Damaged item,2023-04-13
R0008740,O00160204,Size issue,2023-09-01
R0008741,O00160236,Late delivery,2025-08-20
R0008742,O00160249,Wrong item,2025-11-07
R0008743,O00160264,Wrong item,2024-05-28
R0008744,O00160270,Wrong item,2025-03-05
R0008745,O00160272,Size issue,2025-09-24
R0008746,O00160284,Size issue,2024-09-06
R0008747,O00160285,Damaged item,2024-11-03
R0008748,O00160306,Late delivery,2025-08-05
R0008749,O00160321,Damaged item,2023-12-09
R0008750,O00160334,Quality issue,2024-09-27
R0008751,O00160346,Wrong item,2025-12-05
R0008752,O00160348,Wrong item,2025-10-20
R0008753,O00160351,Changed mind,2025-12-01
R0008754,O00160374,Damaged item,2025-06-25
R0008755,O00160382,Late delivery,2025-03-07
R0008756,O00160401,Late delivery,2025-06-09
R0008757,O00160410,Wrong item,2025-04-11
R0008758,O00160418,Wrong item,2025-12-13
R0008759,O00160462,Size issue,2024-11-11
R0008760,O00160466,Quality issue,2025-04-12
R0008761,O00160467,Wrong item,2025-05-03
R0008762,O00160469,Wrong item,2025-07-19
R0008763,O00160480,Changed mind,2025-07-28
R0008764,O00160523,Damaged item,2024-12-13
R0008765,O00160524,Late delivery,2025-04-07
R0008766,O00160529,Quality issue,2025-07-24
R0008767,O00160531,Quality issue,2025-08-10
R0008768,O00160536,Wrong item,2025-08-02
R0008769,O00160539,Late delivery,2025-09-08
R0008770,O00160558,Wrong item,2025-09-12
R0008771,O00160580,Changed mind,2024-05-26
R0008772,O00160605,Wrong item,2025-07-27
R0008773,O00160622,Late delivery,2024-12-22
R0008774,O00160652,Wrong item,2025-09-05
R0008775,O00160659,Damaged item,2025-11-10
R0008776,O00160669,Size issue,2024-02-10
R0008777,O00160682,Quality issue,2025-12-14
R0008778,O00160704,Quality issue,2023-08-31
R0008779,O00160719,Quality issue,2025-07-07
R0008780,O00160727,Size issue,2024-06-30
R0008781,O00160735,Late delivery,2025-03-06
R0008782,O00160743,Size issue,2025-09-26
R0008783,O00160789,Late delivery,2025-12-05
R0008784,O00160818,Wrong item,2025-01-20
R0008785,O00160825,Size issue,2025-10-10
R0008786,O00160828,Wrong item,2025-12-06
R0008787,O00160878,Late delivery,2026-01-16
R0008788,O00160880,Size issue,2025-08-05
R0008789,O00160882,Damaged item,2024-06-03
R0008790,O00160883,Quality issue,2024-07-22
R0008791,O00160938,Wrong item,2025-07-24
R0008792,O00160960,Late delivery,2025-12-03
R0008793,O00160975,Size issue,2025-06-25
R0008794,O00160979,Damaged item,2025-10-01
R0008795,O00161010,Size issue,2025-12-05
R0008796,O00161023,Changed mind,2025-06-12
R0008797,O00161064,Wrong item,2025-12-16
R0008798,O00161083,Wrong item,2024-05-14
R0008799,O00161115,Late delivery,2026-01-13
R0008800,O00161120,Size issue,2024-11-11
R0008801,O00161148,Damaged item,2025-05-14
R0008802,O00161167,Changed mind,2025-03-30
R0008803,O00161174,Wrong item,2025-12-02
R0008804,O00161191,Quality issue,2026-01-08
R0008805,O00161257,Changed mind,2025-10-15
R0008806,O00161292,Late delivery,2025-11-21
R0008807,O00161394,Quality issue,2025-11-12
R0008808,O00161403,Damaged item,2026-01-22
R0008809,O00161457,Size issue,2024-12-13
R0008810,O00161471,Size issue,2025-12-09
R0008811,O00161475,Wrong item,2023-09-05
R0008812,O00161534,Changed mind,2025-07-23
R0008813,O00161542,Size issue,2025-10-16
R0008814,O00161602,Quality issue,2024-10-09
R0008815,O00161635,Quality issue,2025-12-29
R0008816,O00161637,Late delivery,2026-01-03
R0008817,O00161639,Size issue,2025-08-21
R0008818,O00161658,Wrong item,2025-01-09
R0008819,O00161674,Quality issue,2025-12-05
R0008820,O00161685,Size issue,2024-08-12
R0008821,O00161698,Quality issue,2025-09-18
R0008822,O00161745,Late delivery,2025-12-26
R0008823,O00161794,Wrong item,2025-11-01
R0008824,O00161802,Changed mind,2025-07-05
R0008825,O00161833,Size issue,2023-09-23
R0008826,O00161836,Quality issue,2025-07-12
R0008827,O00161885,Size issue,2025-11-22
R0008828,O00161904,Wrong item,2024-06-04
R0008829,O00161930,Changed mind,2023-09-02
R0008830,O00161962,Wrong item,2023-12-24
R0008831,O00161987,Late delivery,2025-01-05
R0008832,O00161994,Quality issue,2025-12-07
R0008833,O00161997,Changed mind,2025-12-07
R0008834,O00162016,Size issue,2026-01-14
R0008835,O00162068,Size issue,2024-02-11
R0008836,O00162071,Damaged item,2024-11-20
R0008837,O00162141,Wrong item,2025-10-27
R0008838,O00162192,Changed mind,2025-11-27
R0008839,O00162203,Quality issue,2024-07-25
R0008840,O00162247,Quality issue,2023-12-18
R0008841,O00162255,Late delivery,2024-10-03
R0008842,O00162261,Damaged item,2025-09-06
R0008843,O00162264,Damaged item,2025-10-05
R0008844,O00162278,Wrong item,2024-01-15
R0008845,O00162305,Late delivery,2025-12-09
R0008846,O00162317,Quality issue,2024-11-13
R0008847,O00162338,Changed mind,2025-08-08
R0008848,O00162351,Late delivery,2024-06-04
R0008849,O00162353,Wrong item,2024-12-09
R0008850,O00162375,Late delivery,2024-08-12
R0008851,O00162392,Late delivery,2024-12-22
R0008852,O00162405,Quality issue,2026-01-28
R0008853,O00162436,Changed mind,2024-08-20
R0008854,O00162501,Damaged item,2025-11-05
R0008855,O00162512,Wrong item,2025-01-09
R0008856,O00162513,Size issue,2023-03-10
R0008857,O00162517,Damaged item,2024-05-27
R0008858,O00162563,Late delivery,2025-12-01
R0008859,O00162567,Damaged item,2023-12-30
R0008860,O00162609,Wrong item,2024-11-09
R0008861,O00162617,Late delivery,2025-01-12
R0008862,O00162638,Wrong item,2024-11-18
R0008863,O00162643,Quality issue,2024-12-30
R0008864,O00162647,Size issue,2025-10-19
R0008865,O00162659,Quality issue,2023-07-19
R0008866,O00162670,Quality issue,2025-01-10
R0008867,O00162690,Damaged item,2024-04-15
R0008868,O00162702,Damaged item,2024-03-10
R0008869,O00162721,Changed mind,2025-06-22
R0008870,O00162737,Late delivery,2025-09-05
R0008871,O00162756,Wrong item,2025-01-03
R0008872,O00162775,Quality issue,2024-03-17
R0008873,O00162825,Wrong item,2025-01-19
R0008874,O00162826,Late delivery,2024-11-10
R0008875,O00162835,Quality issue,2025-05-29
R0008876,O00162910,Wrong item,2025-06-21
R0008877,O00162912,Size issue,2025-12-11
R0008878,O00162916,Quality issue,2025-06-29
R0008879,O00162938,Wrong item,2025-04-15
R0008880,O00162942,Wrong item,2026-01-19
R0008881,O00162953,Size issue,2024-12-18
R0008882,O00162963,Late delivery,2026-01-06
R0008883,O00162969,Damaged item,2024-10-16
R0008884,O00162970,Damaged item,2024-11-28
R0008885,O00163006,Changed mind,2024-06-03
R0008886,O00163026,Size issue,2025-09-15
R0008887,O00163034,Wrong item,2025-12-08
R0008888,O00163047,Changed mind,2024-08-10
R0008889,O00163113,Quality issue,2025-11-09
R0008890,O00163121,Quality issue,2025-05-15
R0008891,O00163134,Changed mind,2025-10-11
R0008892,O00163143,Quality issue,2023-12-22
R0008893,O00163210,Size issue,2024-12-24
R0008894,O00163221,Late delivery,2025-04-08
R0008895,O00163311,Quality issue,2026-01-02
R0008896,O00163348,Damaged item,2025-04-08
R0008897,O00163450,Size issue,2025-04-26
R0008898,O00163474,Wrong item,2023-12-12
R0008899,O00163482,Changed mind,2025-03-16
R0008900,O00163483,Wrong item,2025-09-17
R0008901,O00163488,Quality issue,2025-09-22
R0008902,O00163508,Quality issue,2023-07-06
R0008903,O00163520,Quality issue,2025-11-28
R0008904,O00163527,Quality issue,2025-09-16
R0008905,O00163529,Changed mind,2025-11-13
R0008906,O00163543,Quality issue,2025-10-02
R0008907,O00163546,Damaged item,2025-10-14
R0008908,O00163569,Wrong item,2024-04-05
R0008909,O00163588,Late delivery,2024-12-03
R0008910,O00163593,Quality issue,2025-12-18
R0008911,O00163605,Size issue,2025-04-11
R0008912,O00163608,Quality issue,2024-12-15
R0008913,O00163636,Changed mind,2025-04-12
R0008914,O00163650,Size issue,2025-01-21
R0008915,O00163669,Quality issue,2024-09-03
R0008916,O00163685,Damaged item,2024-08-13
R0008917,O00163697,Size issue,2025-07-05
R0008918,O00163723,Wrong item,2025-05-08
R0008919,O00163733,Quality issue,2024-06-22
R0008920,O00163775,Wrong item,2024-08-19
R0008921,O00163790,Wrong item,2025-09-28
R0008922,O00163799,Size issue,2025-07-06
R0008923,O00163873,Quality issue,2024-06-11
R0008924,O00163878,Damaged item,2025-10-23
R0008925,O00163888,Damaged item,2024-09-28
R0008926,O00163895,Size issue,2025-11-21
R0008927,O00163911,Late delivery,2025-12-14
R0008928,O00163919,Size issue,2025-10-29
R0008929,O00163923,Damaged item,2026-01-23
R0008930,O00163950,Quality issue,2025-08-21
R0008931,O00163954,Size issue,2025-12-04
R0008932,O00164017,Size issue,2024-11-25
R0008933,O00164021,Damaged item,2023-09-05
R0008934,O00164027,Damaged item,2024-09-14
R0008935,O00164038,Changed mind,2025-05-15
R0008936,O00164052,Damaged item,2025-05-28
R0008937,O00164080,Wrong item,2026-01-29
R0008938,O00164084,Size issue,2024-10-23
R0008939,O00164088,Size issue,2025-05-10
R0008940,O00164106,Quality issue,2025-12-21
R0008941,O00164110,Damaged item,2025-12-17
R0008942,O00164113,Damaged item,2024-12-24
R0008943,O00164120,Wrong item,2025-07-03
R0008944,O00164137,Quality issue,2025-10-01
R0008945,O00164153,Changed mind,2024-11-26
R0008946,O00164162,Changed mind,2025-04-02
R0008947,O00164164,Quality issue,2025-08-04
R0008948,O00164168,Wrong item,2025-12-10
R0008949,O00164176,Damaged item,2025-09-29
R0008950,O00164180,Changed mind,2026-01-04
R0008951,O00164194,Quality issue,2024-10-19
R0008952,O00164220,Changed mind,2026-01-28
R0008953,O00164223,Quality issue,2025-11-16
R0008954,O00164228,Size issue,2025-10-13
R0008955,O00164260,Size issue,2024-08-10
R0008956,O00164277,Quality issue,2024-04-03
R0008957,O00164279,Wrong item,2025-09-10
R0008958,O00164288,Late delivery,2024-12-15
R0008959,O00164298,Changed mind,2025-04-18
R0008960,O00164306,Late delivery,2024-07-13
R0008961,O00164342,Changed mind,2025-08-27
R0008962,O00164358,Wrong item,2025-09-22
R0008963,O00164364,Late delivery,2023-11-12
R0008964,O00164378,Wrong item,2025-07-15
R0008965,O00164400,Damaged item,2025-06-03
R0008966,O00164403,Changed mind,2025-12-12
R0008967,O00164413,Changed mind,2025-09-09
R0008968,O00164435,Size issue,2025-01-31
R0008969,O00164457,Late delivery,2024-01-14
R0008970,O00164471,Quality issue,2025-07-26
R0008971,O00164496,Quality issue,2025-07-29
R0008972,O00164512,Quality issue,2025-11-29
R0008973,O00164552,Damaged item,2024-09-15
R0008974,O00164566,Changed mind,2026-01-17
R0008975,O00164576,Wrong item,2023-09-29
R0008976,O00164624,Wrong item,2025-01-05
R0008977,O00164674,Quality issue,2025-11-16
R0008978,O00164687,Size issue,2025-12-03
R0008979,O00164691,Late delivery,2024-12-10
R0008980,O00164731,Quality issue,2025-11-15
R0008981,O00164740,Late delivery,2024-02-27
R0008982,O00164752,Late delivery,2025-12-02
R0008983,O00164762,Size issue,2025-11-04
R0008984,O00164763,Damaged item,2025-11-23
R0008985,O00164767,Changed mind,2025-06-06
R0008986,O00164771,Late delivery,2026-01-24
R0008987,O00164775,Changed mind,2025-12-31
R0008988,O00164776,Quality issue,2023-12-07
R0008989,O00164780,Damaged item,2025-12-21
R0008990,O00164817,Wrong item,2024-07-09
R0008991,O00164855,Wrong item,2023-11-23
R0008992,O00164865,Damaged item,2023-12-06
R0008993,O00164885,Damaged item,2025-08-21
R0008994,O00164895,Size issue,2025-08-16
R0008995,O00164914,Quality issue,2025-05-17
R0008996,O00164920,Late delivery,2025-10-24
R0008997,O00164927,Late delivery,2024-06-26
R0008998,O00164928,Changed mind,2024-07-25
R0008999,O00164968,Wrong item,2025-03-13
R0009000,O00164975,Damaged item,2024-11-23
R0009001,O00164976,Wrong item,2025-08-03
R0009002,O00165000,Damaged item,2024-12-09
R0009003,O00165015,Damaged item,2024-12-05
R0009004,O00165022,Changed mind,2025-07-14
R0009005,O00165045,Size issue,2025-12-27
R0009006,O00165060,Size issue,2025-06-25
R0009007,O00165062,Quality issue,2025-07-25
R0009008,O00165077,Damaged item,2024-10-25
R0009009,O00165082,Changed mind,2023-12-19
R0009010,O00165096,Wrong item,2025-04-25
R0009011,O00165097,Size issue,2025-06-02
R0009012,O00165100,Late delivery,2025-10-30
R0009013,O00165131,Quality issue,2024-10-31
R0009014,O00165197,Late delivery,2025-08-30
R0009015,O00165200,Size issue,2025-05-03
R0009016,O00165215,Damaged item,2025-09-25
R0009017,O00165229,Wrong item,2025-11-17
R0009018,O00165231,Size issue,2025-11-28
R0009019,O00165233,Damaged item,2025-12-09
R0009020,O00165264,Size issue,2025-12-30
R0009021,O00165296,Quality issue,2025-09-21
R0009022,O00165299,Size issue,2026-01-11
R0009023,O00165307,Wrong item,2025-07-09
R0009024,O00165372,Wrong item,2023-08-15
R0009025,O00165378,Wrong item,2024-08-10
R0009026,O00165388,Quality issue,2024-02-22
R0009027,O00165415,Size issue,2025-08-03
R0009028,O00165433,Changed mind,2025-10-18
R0009029,O00165448,Changed mind,2025-12-04
R0009030,O00165468,Damaged item,2025-11-21
R0009031,O00165486,Late delivery,2025-06-11
R0009032,O00165516,Wrong item,2025-11-30
R0009033,O00165527,Late delivery,2025-09-15
R0009034,O00165533,Wrong item,2023-10-28
R0009035,O00165552,Changed mind,2025-06-25
R0009036,O00165554,Size issue,2025-11-22
R0009037,O00165562,Quality issue,2025-07-10
R0009038,O00165619,Changed mind,2024-05-29
R0009039,O00165675,Damaged item,2025-12-23
R0009040,O00165682,Quality issue,2024-09-02
R0009041,O00165683,Quality issue,2025-05-05
R0009042,O00165726,Quality issue,2024-11-17
R0009043,O00165744,Quality issue,2025-09-18
R0009044,O00165763,Damaged item,2025-06-01
R0009045,O00165780,Size issue,2025-10-18
R0009046,O00165806,Quality issue,2025-04-23
R0009047,O00165820,Damaged item,2025-10-05
R0009048,O00165827,Changed mind,2025-06-04
R0009049,O00165850,Changed mind,2025-02-02
R0009050,O00165881,Late delivery,2024-12-20
R0009051,O00165887,Size issue,2024-06-04
R0009052,O00165892,Quality issue,2026-01-16
R0009053,O00165923,Changed mind,2025-11-27
R0009054,O00165939,Changed mind,2024-11-02
R0009055,O00165953,Late delivery,2023-11-19
R0009056,O00165984,Quality issue,2024-06-20
R0009057,O00165998,Size issue,2025-12-03
R0009058,O00166012,Changed mind,2024-08-24
R0009059,O00166084,Late delivery,2025-03-16
R0009060,O00166096,Damaged item,2025-05-12
R0009061,O00166108,Late delivery,2025-04-20
R0009062,O00166135,Changed mind,2024-07-24
R0009063,O00166136,Quality issue,2025-06-08
R0009064,O00166161,Damaged item,2025-03-15
R0009065,O00166164,Late delivery,2025-11-09
R0009066,O00166167,Late delivery,2024-01-10
R0009067,O00166185,Wrong item,2024-07-29
R0009068,O00166204,Changed mind,2024-12-29
R0009069,O00166266,Late delivery,2025-05-19
R0009070,O00166280,Damaged item,2024-09-04
R0009071,O00166306,Size issue,2024-01-19
R0009072,O00166367,Size issue,2025-12-29
R0009073,O00166421,Quality issue,2025-10-11
R0009074,O00166424,Wrong item,2026-01-26
R0009075,O00166435,Changed mind,2024-09-10
R0009076,O00166439,Size issue,2025-12-09
R0009077,O00166444,Quality issue,2025-10-17
R0009078,O00166449,Changed mind,2025-09-01
R0009079,O00166456,Wrong item,2025-04-19
R0009080,O00166472,Wrong item,2024-07-21
R0009081,O00166536,Quality issue,2024-08-20
R0009082,O00166544,Size issue,2025-12-10
R0009083,O00166549,Size issue,2025-04-12
R0009084,O00166567,Wrong item,2025-07-05
R0009085,O00166570,Damaged item,2025-08-27
R0009086,O00166586,Late delivery,2025-05-16
R0009087,O00166597,Changed mind,2023-04-26
R0009088,O00166598,Damaged item,2023-05-02
R0009089,O00166599,Size issue,2023-07-07
R0009090,O00166602,Damaged item,2023-12-11
R0009091,O00166631,Size issue,2023-09-16
R0009092,O00166634,Late delivery,2025-07-09
R0009093,O00166654,Changed mind,2024-06-02
R0009094,O00166667,Wrong item,2025-05-18
R0009095,O00166699,Late delivery,2026-01-11
R0009096,O00166719,Changed mind,2026-01-16
R0009097,O00166758,Size issue,2024-03-18
R0009098,O00166760,Size issue,2024-06-27
R0009099,O00166772,Quality issue,2025-09-10
R0009100,O00166815,Quality issue,2025-07-13
R0009101,O00166822,Size issue,2025-10-15
R0009102,O00166876,Damaged item,2025-11-29
R0009103,O00166903,Changed mind,2024-08-17
R0009104,O00166904,Wrong item,2024-08-24
R0009105,O00166910,Late delivery,2026-01-05
R0009106,O00166915,Quality issue,2025-02-20
R0009107,O00166925,Damaged item,2024-12-18
R0009108,O00166947,Quality issue,2025-03-16
R0009109,O00166953,Quality issue,2023-06-01
R0009110,O00166963,Changed mind,2025-09-10
R0009111,O00166989,Damaged item,2023-05-04
R0009112,O00167066,Wrong item,2024-11-18
R0009113,O00167068,Late delivery,2025-07-11
R0009114,O00167071,Size issue,2025-12-30
R0009115,O00167080,Wrong item,2025-04-13
R0009116,O00167170,Size issue,2025-12-25
R0009117,O00167193,Size issue,2026-01-18
R0009118,O00167200,Quality issue,2025-12-29
R0009119,O00167207,Size issue,2026-01-09
R0009120,O00167214,Quality issue,2025-01-27
R0009121,O00167221,Quality issue,2023-12-17
R0009122,O00167235,Late delivery,2025-11-05
R0009123,O00167271,Size issue,2024-08-23
R0009124,O00167288,Size issue,2025-06-25
R0009125,O00167289,Late delivery,2025-09-20
R0009126,O00167290,Late delivery,2025-11-30
R0009127,O00167299,Late delivery,2025-02-25
R0009128,O00167372,Late delivery,2026-01-13
R0009129,O00167383,Damaged item,2026-01-05
R0009130,O00167387,Late delivery,2025-06-26
R0009131,O00167417,Wrong item,2025-05-18
R0009132,O00167442,Quality issue,2025-05-25
R0009133,O00167449,Quality issue,2026-01-30
R0009134,O00167465,Changed mind,2025-11-20
R0009135,O00167495,Quality issue,2024-06-09
R0009136,O00167501,Late delivery,2023-10-10
R0009137,O00167502,Quality issue,2024-08-08
R0009138,O00167518,Damaged item,2023-12-05
R0009139,O00167557,Quality issue,2025-12-27
R0009140,O00167589,Late delivery,2025-12-10
R0009141,O00167591,Wrong item,2023-04-30
R0009142,O00167592,Quality issue,2023-10-27
R0009143,O00167604,Quality issue,2026-01-24
R0009144,O00167613,Quality issue,2025-09-27
R0009145,O00167624,Damaged item,2025-06-01
R0009146,O00167625,Size issue,2025-06-15
R0009147,O00167634,Damaged item,2026-01-05
R0009148,O00167642,Late delivery,2025-05-28
R0009149,O00167659,Wrong item,2025-11-03
R0009150,O00167672,Changed mind,2026-01-25
R0009151,O00167673,Size issue,2023-03-07
R0009152,O00167693,Late delivery,2025-04-09
R0009153,O00167702,Size issue,2025-07-06
R0009154,O00167749,Quality issue,2025-03-30
R0009155,O00167759,Size issue,2024-08-09
R0009156,O00167765,Quality issue,2025-12-06
R0009157,O00167801,Damaged item,2025-05-02
R0009158,O00167820,Quality issue,2025-10-19
R0009159,O00167836,Quality issue,2025-10-06
R0009160,O00167848,Size issue,2025-09-29
R0009161,O00167865,Wrong item,2025-11-11
R0009162,O00167887,Size issue,2024-03-16
R0009163,O00167910,Changed mind,2024-04-28
R0009164,O00167919,Wrong item,2025-06-26
R0009165,O00167940,Size issue,2025-05-04
R0009166,O00167955,Damaged item,2024-10-14
R0009167,O00167969,Wrong item,2024-10-22
R0009168,O00168002,Size issue,2025-08-08
R0009169,O00168025,Quality issue,2026-01-05
R0009170,O00168036,Quality issue,2025-12-09
R0009171,O00168069,Late delivery,2025-03-31
R0009172,O00168087,Size issue,2025-03-26
R0009173,O00168124,Damaged item,2025-06-05
R0009174,O00168143,Size issue,2025-12-19
R0009175,O00168153,Damaged item,2025-02-15
R0009176,O00168161,Quality issue,2023-09-18
R0009177,O00168254,Quality issue,2025-01-02
R0009178,O00168258,Quality issue,2025-12-24
R0009179,O00168277,Size issue,2025-12-05
R0009180,O00168294,Wrong item,2024-04-02
R0009181,O00168305,Changed mind,2023-09-06
R0009182,O00168311,Quality issue,2024-06-14
R0009183,O00168317,Wrong item,2025-10-04
R0009184,O00168318,Changed mind,2025-11-20
R0009185,O00168331,Quality issue,2025-07-28
R0009186,O00168384,Changed mind,2023-03-10
R0009187,O00168385,Wrong item,2024-09-07
R0009188,O00168458,Changed mind,2025-07-21
R0009189,O00168470,Quality issue,2024-07-14
R0009190,O00168490,Damaged item,2025-09-09
R0009191,O00168506,Quality issue,2025-11-23
R0009192,O00168515,Late delivery,2025-12-16
R0009193,O00168589,Damaged item,2023-12-01
R0009194,O00168632,Size issue,2023-04-26
R0009195,O00168677,Late delivery,2025-06-02
R0009196,O00168678,Late delivery,2025-09-28
R0009197,O00168719,Late delivery,2024-12-26
R0009198,O00168730,Size issue,2025-06-26
R0009199,O00168790,Changed mind,2024-07-27
R0009200,O00168814,Late delivery,2025-11-27
R0009201,O00168827,Size issue,2025-04-10
R0009202,O00168828,Quality issue,2025-12-24
R0009203,O00168836,Quality issue,2024-11-14
R0009204,O00168861,Quality issue,2024-08-28
R0009205,O00168864,Quality issue,2025-09-03
R0009206,O00168876,Damaged item,2025-10-08
R0009207,O00168890,Damaged item,2025-10-04
R0009208,O00168891,Late delivery,2025-10-24
R0009209,O00168893,Wrong item,2025-11-03
R0009210,O00168894,Changed mind,2025-12-07
R0009211,O00168898,Wrong item,2025-10-14
R0009212,O00168899,Late delivery,2025-12-17
R0009213,O00168900,Damaged item,2025-12-05
R0009214,O00168935,Late delivery,2024-04-25
R0009215,O00168996,Wrong item,2025-11-26
R0009216,O00169000,Size issue,2025-12-31
R0009217,O00169016,Damaged item,2023-08-18
R0009218,O00169022,Quality issue,2024-08-20
R0009219,O00169023,Damaged item,2024-11-10
R0009220,O00169026,Quality issue,2025-04-17
R0009221,O00169039,Damaged item,2025-10-15
R0009222,O00169047,Damaged item,2025-05-15
R0009223,O00169049,Late delivery,2025-07-06
R0009224,O00169050,Size issue,2025-11-06
R0009225,O00169056,Size issue,2026-01-25
R0009226,O00169070,Damaged item,2025-08-26
R0009227,O00169088,Changed mind,2024-09-05
R0009228,O00169130,Late delivery,2026-01-04
R0009229,O00169140,Quality issue,2025-08-27
R0009230,O00169163,Quality issue,2024-11-09
R0009231,O00169170,Wrong item,2025-09-14
R0009232,O00169171,Wrong item,2025-09-19
R0009233,O00169196,Wrong item,2025-09-22
R0009234,O00169223,Quality issue,2025-12-22
R0009235,O00169225,Damaged item,2026-01-04
R0009236,O00169238,Changed mind,2025-12-11
R0009237,O00169247,Changed mind,2024-10-09
R0009238,O00169255,Wrong item,2024-10-16
R0009239,O00169270,Late delivery,2025-06-15
R0009240,O00169294,Wrong item,2023-06-21
R0009241,O00169300,Late delivery,2025-02-18
R0009242,O00169301,Damaged item,2025-07-03
R0009243,O00169302,Late delivery,2025-11-01
R0009244,O00169309,Changed mind,2024-07-23
R0009245,O00169315,Wrong item,2025-09-28
R0009246,O00169321,Quality issue,2025-11-03
R0009247,O00169331,Damaged item,2025-10-16
R0009248,O00169338,Wrong item,2024-06-08
R0009249,O00169363,Wrong item,2025-08-13
R0009250,O00169366,Size issue,2025-12-26
R0009251,O00169395,Damaged item,2025-12-01
R0009252,O00169427,Damaged item,2024-06-07
R0009253,O00169442,Quality issue,2025-03-31
R0009254,O00169456,Size issue,2025-07-27
R0009255,O00169467,Changed mind,2025-11-05
R0009256,O00169469,Damaged item,2025-12-30
R0009257,O00169475,Damaged item,2025-07-22
R0009258,O00169482,Size issue,2026-01-10
R0009259,O00169497,Damaged item,2026-01-13
R0009260,O00169527,Quality issue,2025-01-16
